symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
FITM2	0.12650764494286626	0.20331645826524708	No data	No data	No data	0.09558023095782708	No data	No data	fat storage inducing transmembrane protein 2
RGS19	0.12646700314297693	0.2080286171383784	No data	No data	No data	No data	No data	No data	regulator of G protein signaling 19
KLF11	0.12626264845290555	No data	0.19453785523571876	No data	No data	0.26309227909555394	No data	No data	KLF transcription factor 11
CAGE1	0.1261875525860681	0.20756894219181096	No data	No data	No data	No data	No data	No data	cancer antigen 1
MLIP	0.12592862230264595	0.20714302153696107	No data	No data	No data	No data	No data	No data	muscular LMNA interacting protein
RMC1	0.1257266936909234	0.20681086430374332	No data	No data	No data	No data	No data	No data	regulator of MON1-CCZ1
PDXDC1	0.12570720106628808	0.20677880041635363	No data	No data	No data	No data	No data	No data	pyridoxal dependent decarboxylase domain containing 1
NXPE3	0.1250476570010377	0.2056939005102434	No data	No data	No data	No data	No data	No data	neurexophilin and PC-esterase domain family member 3
RUNX1T1	0.12502506108667724	0.2056567319468983	No data	No data	No data	No data	No data	No data	RUNX1 partner transcriptional co-repressor 1
NAP1L5	0.12486292850188206	0.2053900361561403	No data	No data	No data	No data	No data	No data	nucleosome assembly protein 1 like 5
RUFY3	0.1247658615636775	0.2052303684133875	No data	No data	No data	No data	No data	No data	RUN and FYVE domain containing 3
FXYD6-FXYD2	0.12475971467046584	0.20522025724080697	No data	No data	No data	No data	No data	No data	FXYD6-FXYD2 readthrough
RTL1	0.12443394382710604	0.20468438894027072	No data	No data	No data	No data	No data	No data	retrotransposon Gag like 1
TEX15	0.12377624478125909	0.20360252395098105	No data	No data	No data	No data	No data	No data	testis expressed 15, meiosis and synapsis associated
FRRS1L	0.123575623773384	0.20327251762680193	No data	No data	No data	No data	No data	No data	ferric chelate reductase 1 like
EHBP1L1	0.12293624130082417	0.20222078200973537	No data	No data	No data	No data	No data	No data	EH domain binding protein 1 like 1
SUPT3H	0.12273910132551419	0.20189650171980025	No data	No data	No data	No data	No data	No data	SPT3 homolog, SAGA and STAGA complex component
GPT	0.12264664650696455	0.07689464634424852	No data	No data	No data	0.9126037948880257	No data	No data	glutamic--pyruvic transaminase
RABGAP1	0.12258774366982222	0.20164752986924322	No data	No data	No data	No data	No data	No data	RAB GTPase activating protein 1
EVA1B	0.12258396437510376	0.20164131321640494	No data	No data	No data	No data	No data	No data	eva-1 homolog B
ERLIN2	0.12251816058965057	0.20153307098601997	No data	No data	No data	No data	No data	No data	ER lipid raft associated 2
KIF5A	0.12242157999030426	0.20137420323375976	No data	No data	No data	No data	No data	No data	kinesin family member 5A
BBS2	0.12235466013299817	0.19944033275708872	No data	No data	No data	0.03647584785669726	No data	No data	Bardet-Biedl syndrome 2
DTNBP1	0.12174320676130478	0.20025833078303903	No data	No data	No data	No data	No data	No data	dystrobrevin binding protein 1
RGP1	0.12162235759799461	0.20005954308584564	No data	No data	No data	No data	No data	No data	RGP1 homolog, RAB6A GEF complex partner 1
RRN3	0.12159988008776741	0.20002256928830897	No data	No data	No data	No data	No data	No data	RRN3 homolog, RNA polymerase I transcription factor
MAFF	0.12151920006208361	0.19988985677234372	No data	No data	No data	No data	No data	No data	MAF bZIP transcription factor F
KRTCAP3	0.12085794448536723	0.19880214155983225	No data	No data	No data	No data	No data	No data	keratinocyte associated protein 3
CRYBA1	0.12074532166145976	0.19861688556630483	No data	No data	No data	No data	No data	No data	crystallin beta A1
SMIM38	0.1206269070492849	0.19842210252086598	No data	No data	No data	No data	No data	No data	small integral membrane protein 38
STXBP6	0.12051513977487545	0.197022392246075	No data	No data	No data	0.024317231904464845	No data	No data	syntaxin binding protein 6
CEL	0.12026853913907858	0.19453785523571876	No data	No data	No data	0.065895185696896	No data	No data	carboxyl ester lipase
GNPDA2	0.12005829626408261	0.1866510899668257	No data	No data	No data	0.21671381977526266	No data	No data	glucosamine-6-phosphate deaminase 2
ATAD1	0.12003484736111718	0.196840278493147	No data	No data	No data	0.012158615952232422	No data	No data	ATPase family AAA domain containing 1
GPR119	0.11968373657375997	No data	No data	0.1587374860430344	No data	0.7626634532690549	No data	No data	G protein-coupled receptor 119
C6orf15	0.1194229753521061	0.1964417262972749	No data	No data	No data	No data	No data	No data	chromosome 6 open reading frame 15
PPT2-EGFL8	0.11941442340706285	0.19642765899705447	No data	No data	No data	No data	No data	No data	PPT2-EGFL8 readthrough (NMD candidate)
CHMP3	0.11924571679226435	0.19615014942612752	No data	No data	No data	No data	No data	No data	charged multivesicular body protein 3
TEX14	0.11898106427934553	0.19571481613826225	No data	No data	No data	No data	No data	No data	testis expressed 14, intercellular bridge forming factor
SCYL1	0.11893511598933432	0.19563923469018998	No data	No data	No data	No data	No data	No data	SCY1 like pseudokinase 1
ANKFY1	0.11891290274304414	0.19560269558676333	No data	No data	No data	No data	No data	No data	ankyrin repeat and FYVE domain containing 1
ARHGAP39	0.11875344197070643	0.19534039472461884	No data	No data	No data	No data	No data	No data	Rho GTPase activating protein 39
NT5C1B	0.11871909577599148	0.1734318253221761	No data	No data	No data	No data	No data	0.43704145040299436	5'-nucleotidase, cytosolic IB
GCG	0.11864819787268013	No data	No data	No data	No data	0.9758363808743817	No data	No data	glucagon
HPSE2	0.11851173232379433	0.19494280070921166	No data	No data	No data	No data	No data	No data	heparanase 2 (inactive)
FSD2	0.11841115489655452	0.19477735847855818	No data	No data	No data	No data	No data	No data	fibronectin type III and SPRY domain containing 2
DCLK3	0.11832293555652525	0.19463224436297816	No data	No data	No data	No data	No data	No data	doublecortin like kinase 3
BTNL2	0.1180943109431302	0.19425617423411934	No data	No data	No data	No data	No data	No data	butyrophilin like 2
ALAS1	0.1179126624812084	0.1939573763073891	No data	No data	No data	No data	No data	No data	5'-aminolevulinate synthase 1
TMEM17	0.11785846092402204	0.1938682188615099	No data	No data	No data	No data	No data	No data	transmembrane protein 17
PNKD	0.11774506831454562	0.19368169662917376	No data	No data	No data	No data	No data	No data	PNKD metallo-beta-lactamase domain containing
GYS2	0.11750205144821636	0.15054845984278156	No data	No data	No data	No data	No data	0.7782241868819557	glycogen synthase 2
CRP	0.11646925493943394	No data	No data	No data	No data	0.9579154025179093	No data	No data	C-reactive protein
SNX11	0.11638108849603385	0.19143805339894024	No data	No data	No data	No data	No data	No data	sorting nexin 11
DDX4	0.11626414651614424	0.1912456927217891	No data	No data	No data	No data	No data	No data	DEAD-box helicase 4
ZNF746	0.11625939933647601	0.19123788397170294	No data	No data	No data	No data	No data	No data	zinc finger protein 746
KAZN	0.11613924392348153	0.1910402374411002	No data	No data	No data	No data	No data	No data	kazrin, periplakin interacting protein
GPBAR1	0.11603017907041384	0.16494228947047063	No data	No data	No data	0.17916127817177283	No data	0.43874365663630693	G protein-coupled bile acid receptor 1
STK11	0.11592589565917884	0.16356401790364128	No data	No data	No data	0.5425055568575292	No data	No data	serine/threonine kinase 11
LTO1	0.11589518715174185	0.19063878258357614	No data	No data	No data	No data	No data	No data	LTO1 maturation factor of ABCE1
AEBP1	0.11588730787832494	0.19062582177710297	No data	No data	No data	No data	No data	No data	AE binding protein 1
UCKL1	0.11568176339559391	0.19028771671064057	No data	No data	No data	No data	No data	No data	uridine-cytidine kinase 1 like 1
RETN	0.11551136583120326	No data	No data	No data	No data	0.8171396563547823	No data	0.5315898877015418	resistin
NAV1	0.11525348256608028	0.18958322726678245	No data	No data	No data	No data	No data	No data	neuron navigator 1
PTPN1	0.11516102754359629	No data	No data	No data	No data	0.7987315355099123	No data	0.593696773464209	protein tyrosine phosphatase non-receptor type 1
PLEKHM2	0.11496373870285301	0.18910662061292383	No data	No data	No data	No data	No data	No data	pleckstrin homology and RUN domain containing M2
LRRC24	0.11476234153293788	0.18877533756112524	No data	No data	No data	No data	No data	No data	leucine rich repeat containing 24
MUC22	0.11475339926729256	0.18876062821315265	No data	No data	No data	No data	No data	No data	mucin 22
ZNF646	0.11471398583563298	0.18869579611085677	No data	No data	No data	No data	No data	No data	zinc finger protein 646
DMRTA2	0.1146479382814636	0.18858715289944378	No data	No data	No data	No data	No data	No data	DMRT like family A2
NFKB1	0.11439993851769077	0.03600418087138938	No data	0.06079307976116211	No data	0.8449023881893638	No data	No data	nuclear factor kappa B subunit 1
HSD11B1	0.11416469310027338	No data	No data	0.17940239447222228	No data	0.1677971359693827	No data	No data	hydroxysteroid 11-beta dehydrogenase 1
CISD2	0.11400800511984668	0.1864706325448735	No data	No data	No data	0.021277577916406734	No data	No data	CDGSH iron sulfur domain 2
P2RX4	0.1137245447029927	0.18615634438258027	No data	No data	No data	0.01823792392834863	No data	No data	purinergic receptor P2X 4
NSD1	0.11354411582567212	0.18677144877632965	No data	No data	No data	No data	No data	No data	nuclear receptor binding SET domain protein 1
LBX1	0.11328745735404214	0.18330961109131408	No data	No data	No data	0.06079307976116211	No data	No data	ladybird homeobox 1
TMBIM1	0.1132229666428909	0.18624318275650814	No data	No data	No data	No data	No data	No data	transmembrane BAX inhibitor motif containing 1
SGCB	0.1129427704367941	0.18193728784841842	No data	No data	No data	0.07689986850455	No data	No data	sarcoglycan beta
STX19	0.11287875756676195	0.1856769849631388	No data	No data	No data	No data	No data	No data	syntaxin 19
PLPBP	0.11274671905988219	0.18545979164541498	No data	No data	No data	No data	No data	No data	pyridoxal phosphate binding protein
CNTN2	0.11266947275406282	0.18533272733789372	No data	No data	No data	No data	No data	No data	contactin 2
LDAH	0.11258083073881367	0.18518691795367204	No data	No data	No data	No data	No data	No data	lipid droplet associated hydrolase
DGKG	0.11227728836079102	0.18164795980268095	No data	No data	No data	0.06079307976116211	No data	No data	diacylglycerol kinase gamma
CBX1	0.11222477298860561	0.18460122999114917	No data	No data	No data	No data	No data	No data	chromobox 1
ENO3	0.11174846069636131	0.18381773243827704	No data	No data	No data	No data	No data	No data	enolase 3
FAM13B	0.11156848090664306	0.1835216793506142	No data	No data	No data	No data	No data	No data	family with sequence similarity 13 member B
IL6	0.1112432175209413	No data	No data	No data	No data	0.9149332288969627	No data	No data	interleukin 6
RARRES2	0.11090000912071903	No data	No data	No data	No data	0.826392227646288	No data	0.34287296985295423	retinoic acid receptor responder 2
L1TD1	0.11083987831906718	0.1823231834191063	No data	No data	No data	No data	No data	No data	LINE1 type transposase domain containing 1
TNKS	0.11078813083348255	0.18163013193705504	No data	No data	No data	0.012158615952232422	No data	No data	tankyrase
CCR2	0.1105559157400784	No data	No data	0.17309140765330877	No data	0.1752935777104081	No data	No data	C-C motif chemokine receptor 2
PKD1L3	0.11051598381254514	0.18179040155019208	No data	No data	No data	No data	No data	No data	polycystin 1 like 3, transient receptor potential channel interacting
TNF	0.11041204842294519	No data	No data	No data	No data	0.9080971786321833	No data	No data	tumor necrosis factor
DDI2	0.11023952392931463	0.18133564603473432	No data	No data	No data	No data	No data	No data	DNA damage inducible 1 homolog 2
AGT	0.11014649852093242	No data	No data	No data	No data	0.9059131315082668	No data	No data	angiotensinogen
R3HDML	0.11008894250995972	0.18048002023639811	No data	No data	No data	0.012158615952232422	No data	No data	R3H domain containing like
NF2	0.11001231468221406	0.18005000787953934	No data	No data	No data	0.01823792392834863	No data	No data	NF2, moesin-ezrin-radixin like (MERLIN) tumor suppressor
TBCE	0.10972409208997665	0.17987986899975003	No data	No data	No data	0.012158615952232422	No data	No data	tubulin folding cofactor E
MAP4	0.1096528036072319	0.18037053565640215	No data	No data	No data	No data	No data	No data	microtubule associated protein 4
BHLHE41	0.10959840861073483	0.1802810600175453	No data	No data	No data	No data	No data	No data	basic helix-loop-helix family member e41
EGR2	0.10924305289546034	0.17878463065276298	No data	No data	No data	0.01823792392834863	No data	No data	early growth response 2
TLX3	0.10889077418664099	0.17911705512278764	No data	No data	No data	No data	No data	No data	T cell leukemia homeobox 3
FGF21	0.10884867829882335	No data	No data	No data	No data	0.8952390529189949	No data	No data	fibroblast growth factor 21
ALB	0.10883114219167281	No data	No data	No data	No data	0.8950948250955367	No data	No data	albumin
SGPL1	0.10875275214065505	0.17889001933758283	No data	No data	No data	No data	No data	No data	sphingosine-1-phosphate lyase 1
IRS2	0.10861310603274445	0.15543839565142334	No data	No data	No data	0.27817272834097223	No data	0.3408060051410748	insulin receptor substrate 2
MNAT1	0.10824922530272059	0.1762379635307004	No data	No data	No data	0.03647584785669726	No data	No data	MNAT1 component of CDK activating kinase
SYTL4	0.10817787136548561	No data	No data	No data	No data	0.607930797611621	No data	0.7377392211716423	synaptotagmin like 4
LHX5	0.10800893324516352	0.17766649373497514	No data	No data	No data	No data	No data	No data	LIM homeobox 5
